,events,woba_value,launch_speed,launch_angle
310179,field_out,0.0,88.4,35.0
310184,field_out,0.0,102.7,6.0
310195,field_out,0.0,103.7,18.0
310214,single,0.9,94.5,-41.0
310234,single,0.9,107.9,2.0
310244,field_out,0.0,100.1,22.0
310245,field_out,0.0,101.6,-10.0
310252,double,1.25,105.4,17.0
310259,field_out,0.0,76.0,87.0
310262,field_out,0.0,66.4,22.0
310266,field_out,0.0,104.3,1.0
310278,field_out,0.0,77.2,16.0
310295,field_out,0.0,68.9,66.0
310303,single,0.9,70.8,12.0
310304,field_out,0.0,94.0,16.0
310307,field_out,0.0,94.2,27.0
310317,field_out,0.0,76.7,-6.0
310320,single,0.9,70.3,4.0
310322,field_out,0.0,93.2,54.0
310326,field_out,0.0,73.8,-6.0
310329,field_out,0.0,81.8,27.0
310343,single,0.9,55.0,-14.0
310353,field_out,0.0,101.8,39.0
310355,field_out,0.0,86.9,79.0
310357,home_run,2.0,105.3,21.0
310360,field_out,0.0,82.3,33.0
310364,single,0.9,96.5,16.0
310366,double,1.25,97.1,15.0
310374,field_out,0.0,82.6,24.0
310376,field_out,0.0,78.3,52.0
310381,single,0.9,24.9,-49.0
310386,field_out,0.0,90.8,31.0
310387,field_out,0.0,102.0,-1.0
310390,field_out,0.0,64.0,82.0
310397,single,0.9,71.8,23.0
310398,single,0.9,38.6,-21.0
310400,home_run,2.0,93.9,30.0
310428,single,0.9,86.2,-1.0
310429,field_out,0.0,81.2,51.0
310430,field_out,0.0,89.4,35.0
310432,field_out,0.0,91.5,47.0
310433,double,1.25,98.1,-1.0
310437,home_run,2.0,108.2,23.0
310441,field_out,0.0,95.5,-11.0
310451,field_out,0.0,61.9,0.0
310454,field_out,0.0,97.4,16.0
310462,field_out,0.0,95.0,-17.0
310466,field_out,0.0,93.3,1.0
310471,field_out,0.0,90.7,40.0
310476,field_out,0.0,94.9,24.0
310487,double,1.25,88.2,17.0
310491,field_out,0.0,96.6,7.0
310495,field_out,0.0,80.2,68.0
310500,field_out,0.0,79.2,85.0
310502,single,0.9,71.7,24.0
310509,field_out,0.0,74.3,-13.0
310511,field_out,0.0,78.0,-2.0
310513,field_out,0.0,54.7,29.0
310519,field_out,0.0,83.1,22.0
310537,field_out,0.0,84.0,50.0
310539,home_run,2.0,105.2,33.0
310551,home_run,2.0,108.8,28.0
310554,field_out,0.0,78.1,61.0
310561,field_out,0.0,90.2,24.0
310567,single,0.9,98.6,-18.0
310572,home_run,2.0,106.4,23.0
310575,double,1.25,95.1,23.0
310578,home_run,2.0,100.5,32.0
310580,single,0.9,104.6,11.0
310586,field_out,0.0,64.4,-42.0
310587,field_out,0.0,85.5,4.0
310594,field_out,0.0,83.8,47.0
310605,single,0.9,106.6,-11.0
310606,single,0.9,85.9,17.0
310615,home_run,2.0,106.7,31.0
310622,single,0.9,87.5,17.0
310623,field_out,0.0,96.5,-16.0
310625,field_out,0.0,81.5,-36.0
310628,field_out,0.0,103.4,4.0
310638,single,0.9,75.0,-5.0
310644,field_out,0.0,106.6,10.0
310648,field_out,0.0,96.2,-9.0
310650,field_out,0.0,59.1,-14.0
310656,field_out,0.0,74.9,5.0
310660,field_out,0.0,76.7,73.0
310664,single,0.9,104.7,-2.0
310678,double,1.25,108.8,19.0
310684,field_out,0.0,88.0,19.0
310695,single,0.9,101.5,-3.0
310696,field_out,0.0,94.9,9.0
310698,field_out,0.0,81.0,47.0
310701,field_out,0.0,91.1,40.0
310709,double,1.25,79.6,37.0
310717,double,1.25,104.8,16.0
310719,single,0.9,97.5,-6.0
310724,single,0.9,52.5,-61.0
310733,field_out,0.0,90.0,38.0
310735,double,1.25,106.7,10.0
310746,field_out,0.0,61.6,-45.0
310749,field_out,0.0,97.8,7.0
310754,field_out,0.0,92.5,-30.0
310760,field_out,0.0,71.3,68.0
310768,field_out,0.0,87.5,49.0
310776,single,0.9,98.5,4.0
310781,home_run,2.0,107.0,21.0
310783,field_out,0.0,80.8,-19.0
310809,field_out,0.0,85.1,2.0
310812,double,1.25,103.6,20.0
310814,field_out,0.0,88.9,-16.0
310819,field_out,0.0,91.3,50.0
310820,field_out,0.0,87.4,53.0
310823,field_out,0.0,101.1,20.0
310835,field_out,0.0,75.3,-8.0
310839,field_out,0.0,78.4,47.0
310843,field_out,0.0,80.7,42.0
310847,field_out,0.0,79.3,70.0
310848,single,0.9,78.8,24.0
310852,single,0.9,72.1,25.0
310859,field_out,0.0,78.5,12.0
310860,field_out,0.0,98.3,33.0
310863,home_run,2.0,108.1,41.0
310864,field_out,0.0,96.6,20.0
310874,field_out,0.0,74.1,58.0
310878,field_out,0.0,65.6,79.0
310883,home_run,2.0,101.3,34.0
310884,field_out,0.0,100.7,-13.0
310886,home_run,2.0,107.9,35.0
310895,field_out,0.0,103.7,-7.0
310904,double,1.25,94.2,36.0
310912,field_out,0.0,78.7,-35.0
310942,single,0.9,93.8,-4.0
310943,home_run,2.0,100.2,33.0
310944,field_out,0.0,86.8,38.0
310947,single,0.9,76.9,12.0
310951,single,0.9,73.7,46.0
310954,single,0.9,84.5,15.0
310956,home_run,2.0,101.5,42.0
310974,single,0.9,106.0,4.0
310980,field_out,0.0,83.1,8.0
310993,field_out,0.0,97.7,-13.0
311014,field_out,0.0,56.5,-74.0
311017,field_out,0.0,101.8,20.0
311037,field_out,0.0,60.3,-55.0
311038,field_out,0.0,88.4,28.0
311061,single,0.9,85.8,-13.0
311066,single,0.9,79.2,29.0
311087,field_out,0.0,84.7,-1.0
311094,field_out,0.0,86.8,-4.0
311100,field_out,0.0,91.7,-23.0
311105,double,1.25,109.0,13.0
311108,field_out,0.0,100.6,36.0
311117,field_out,0.0,67.1,-12.0
311129,field_out,0.0,102.0,49.0
311142,field_out,0.0,83.9,29.0
311149,field_out,0.0,80.4,63.0
311152,field_out,0.0,83.7,-1.0
311156,field_out,0.0,74.7,61.0
311169,single,0.9,97.2,6.0
311186,single,0.9,106.0,-24.0
311193,field_out,0.0,89.7,8.0
311203,field_out,0.0,76.3,-23.0
311206,field_out,0.0,108.7,2.0
311208,field_out,0.0,82.4,39.0
311214,double,1.25,102.1,10.0
311220,field_out,0.0,97.1,22.0
311223,field_out,0.0,99.5,41.0
311234,field_out,0.0,63.1,50.0
311238,single,0.9,102.1,12.0
311245,field_out,0.0,73.5,-18.0
311257,field_out,0.0,70.4,6.0
311259,field_out,0.0,101.6,-15.0
311261,field_out,0.0,85.7,25.0
311266,double,1.25,105.7,16.0
311269,field_out,0.0,79.1,41.0
311275,single,0.9,86.5,8.0
311278,field_out,0.0,83.7,69.0
311279,field_out,0.0,79.6,46.0
311282,field_out,0.0,96.4,15.0
311289,field_out,0.0,69.2,-7.0
311293,field_out,0.0,103.4,17.0
311294,field_out,0.0,92.7,-23.0
311297,field_out,0.0,92.4,28.0
311308,single,0.9,104.1,7.0
311309,field_out,0.0,87.6,26.0
311312,field_out,0.0,94.8,41.0
311315,field_out,0.0,91.0,41.0
311321,field_out,0.0,87.7,72.0
311322,field_out,0.0,77.4,79.0
311333,single,0.9,86.7,3.0
311343,field_out,0.0,96.8,-5.0
311348,double,1.25,98.1,6.0
311350,field_out,0.0,90.7,49.0
311364,single,0.9,95.3,13.0
311366,single,0.9,87.2,4.0
311370,field_out,0.0,82.7,23.0
311373,field_out,0.0,77.0,28.0
311376,single,0.9,68.4,-19.0
311390,single,0.9,72.3,24.0
311397,single,0.9,106.4,18.0
311399,field_out,0.0,99.3,-15.0
311403,field_out,0.0,71.4,2.0
311407,single,0.9,72.0,23.0
311411,field_out,0.0,75.1,38.0
311420,single,0.9,69.7,-8.0
311424,single,0.9,72.9,29.0
311442,single,0.9,110.7,8.0
311445,field_out,0.0,60.3,-56.0
311447,field_out,0.0,92.3,0.0
311458,home_run,2.0,98.4,24.0
311462,single,0.9,74.8,32.0
311464,double,1.25,78.6,49.0
311468,single,0.9,103.1,14.0
311470,single,0.9,68.8,28.0
311479,field_out,0.0,58.8,2.0
311484,field_out,0.0,97.3,-2.0
311485,field_out,0.0,92.4,53.0
311487,field_out,0.0,88.8,33.0
311496,field_out,0.0,102.2,-6.0
311497,field_out,0.0,68.5,53.0
311504,field_out,0.0,101.1,-22.0
311511,field_out,0.0,46.9,-25.0
311521,field_out,0.0,89.6,22.0
311535,home_run,2.0,111.6,21.0
311540,field_out,0.0,92.6,60.0
311542,field_out,0.0,109.4,17.0
311550,single,0.9,106.3,-2.0
311553,single,0.9,82.8,21.0
311555,field_out,0.0,68.5,-3.0
311566,double,1.25,104.4,26.0
311567,field_out,0.0,74.2,57.0
311572,field_out,0.0,105.8,-14.0
311576,field_out,0.0,64.1,-43.0
311597,field_out,0.0,62.7,-24.0
311600,double,1.25,102.5,18.0
311622,field_out,0.0,83.8,48.0
311626,field_out,0.0,74.0,53.0
311642,field_out,0.0,96.6,21.0
311643,field_out,0.0,71.7,18.0
311645,field_out,0.0,75.1,60.0
311661,field_out,0.0,88.7,-34.0
311663,double,1.25,111.8,10.0
311673,field_out,0.0,102.7,-4.0
311683,field_out,0.0,90.2,4.0
311685,field_out,0.0,62.5,44.0
311705,field_out,0.0,72.9,14.0
311706,double,1.25,97.3,13.0
311715,single,0.9,87.6,-16.0
311721,field_out,0.0,96.9,5.0
311729,field_out,0.0,96.7,20.0
311736,single,0.9,105.8,0.0
311741,field_out,0.0,96.3,27.0
311749,field_out,0.0,87.2,53.0
311750,home_run,2.0,102.1,24.0
311756,double,1.25,74.4,30.0
311759,home_run,2.0,98.9,26.0
311764,single,0.9,99.3,5.0
311770,field_out,0.0,57.7,-64.0
311775,single,0.9,57.5,-70.0
311786,home_run,2.0,105.0,26.0
311791,single,0.9,66.3,34.0
311794,field_out,0.0,75.9,8.0
311800,field_out,0.0,74.8,-6.0
311812,single,0.9,75.1,15.0
311813,single,0.9,102.7,-20.0
311814,field_out,0.0,95.4,-10.0
311819,field_out,0.0,104.6,-7.0
311831,single,0.9,82.7,15.0
311833,field_out,0.0,91.1,38.0
311849,field_out,0.0,93.0,33.0
311855,field_out,0.0,105.1,-8.0
311872,field_out,0.0,89.2,29.0
311879,field_out,0.0,101.6,-15.0
311887,single,0.9,48.9,-66.0
311913,field_out,0.0,93.3,-32.0
311918,field_out,0.0,71.4,84.0
311937,field_out,0.0,83.3,22.0
311940,field_out,0.0,73.9,19.0
311944,home_run,2.0,109.2,30.0
311961,single,0.9,103.0,6.0
311964,field_out,0.0,83.6,-20.0
311966,single,0.9,102.8,-12.0
311984,home_run,2.0,109.4,21.0
311985,field_out,0.0,78.0,73.0
311989,field_out,0.0,87.4,11.0
311991,field_out,0.0,91.5,-25.0
311993,double,1.25,101.2,15.0
312000,field_out,0.0,82.4,34.0
312004,single,0.9,92.8,5.0
312010,field_out,0.0,80.3,-27.0
312014,double,1.25,72.3,51.0
312027,double,1.25,108.7,17.0
312031,field_out,0.0,93.7,36.0
312036,field_out,0.0,105.8,2.0
312040,home_run,2.0,113.5,25.0
312044,field_out,0.0,96.5,31.0
312051,field_out,0.0,92.5,26.0
312052,field_out,0.0,86.5,21.0
312065,field_out,0.0,62.0,89.0
312068,field_out,0.0,87.8,10.0
312069,field_out,0.0,94.7,-15.0
312073,double,1.25,98.8,31.0
312074,double,1.25,107.0,19.0
312083,field_out,0.0,75.5,84.0
312092,single,0.9,61.8,37.0
312094,field_out,0.0,89.0,35.0
312104,single,0.9,98.6,8.0
312110,double,1.25,107.9,14.0
312115,single,0.9,104.4,12.0
312122,field_out,0.0,81.2,-21.0
312123,home_run,2.0,108.6,26.0
312127,single,0.9,100.3,5.0
312137,field_out,0.0,70.3,68.0
312140,field_out,0.0,93.1,62.0
312143,field_out,0.0,91.1,70.0
312145,field_out,0.0,96.0,-2.0
312158,field_out,0.0,74.3,-3.0
312162,field_out,0.0,57.6,66.0
312191,field_out,0.0,92.1,36.0
312203,single,0.9,66.8,10.0
312217,double,1.25,100.4,18.0
312221,single,0.9,93.3,13.0
312222,field_out,0.0,91.5,1.0
312230,single,0.9,86.7,-19.0
312232,field_out,0.0,65.6,-17.0
312234,single,0.9,95.4,13.0
312237,field_out,0.0,94.1,-20.0
312241,field_out,0.0,97.0,24.0
312250,field_out,0.0,92.7,2.0
312254,field_out,0.0,78.9,-45.0
312259,field_out,0.0,91.1,36.0
312262,field_out,0.0,101.9,35.0
312266,field_out,0.0,95.2,82.0
312268,single,0.9,99.7,10.0
312273,field_out,0.0,97.4,4.0
312275,field_out,0.0,48.3,-33.0
312286,field_out,0.0,86.3,46.0
312290,field_out,0.0,93.9,-24.0
312291,field_out,0.0,89.8,28.0
312292,field_out,0.0,86.4,63.0
312300,single,0.9,24.0,-47.0
312307,field_out,0.0,70.6,67.0
312310,field_out,0.0,94.7,36.0
312325,field_out,0.0,75.2,46.0
312328,field_out,0.0,99.6,48.0
312332,home_run,2.0,97.6,33.0
312338,field_out,0.0,107.6,54.0
312347,single,0.9,75.2,18.0
312348,field_out,0.0,77.6,40.0
312350,field_out,0.0,83.7,58.0
312353,field_out,0.0,91.8,7.0
312376,single,0.9,102.8,2.0
312378,field_out,0.0,94.2,20.0
312393,single,0.9,96.6,9.0
312412,double,1.25,95.1,1.0
312414,field_out,0.0,95.9,17.0
312422,field_out,0.0,88.8,70.0
312429,field_out,0.0,61.6,17.0
312441,field_out,0.0,85.9,23.0
312450,single,0.9,99.1,-3.0
312456,single,0.9,39.8,-52.0
312457,single,0.9,25.9,-8.0
312460,field_out,0.0,89.6,56.0
312462,field_out,0.0,98.2,49.0
312472,field_out,0.0,91.8,53.0
312487,single,0.9,102.8,-7.0
312493,home_run,2.0,111.0,33.0
312497,field_out,0.0,96.0,43.0
312501,single,0.9,65.2,33.0
312508,single,0.9,93.8,16.0
312510,field_out,0.0,89.1,-12.0
312514,field_out,0.0,105.2,17.0
312518,field_out,0.0,75.0,-13.0
312521,field_out,0.0,86.0,29.0
312524,single,0.9,96.9,-13.0
312548,field_out,0.0,99.7,-20.0
312559,field_out,0.0,86.0,66.0
312566,field_out,0.0,91.0,-44.0
312569,field_out,0.0,84.6,43.0
312575,field_out,0.0,102.3,-4.0
312584,field_out,0.0,83.2,55.0
312585,home_run,2.0,106.8,27.0
312592,field_out,0.0,101.8,28.0
312597,field_out,0.0,61.7,-50.0
312615,field_out,0.0,80.5,-12.0
312617,field_out,0.0,73.7,4.0
312619,field_out,0.0,93.1,45.0
312621,field_out,0.0,85.0,33.0
312626,single,0.9,76.6,13.0
312627,field_out,0.0,77.6,-2.0
312636,field_out,0.0,94.3,20.0
312642,field_out,0.0,89.7,42.0
312649,field_out,0.0,43.1,-34.0
312650,field_out,0.0,72.3,11.0
312659,field_out,0.0,91.5,22.0
312671,field_out,0.0,76.2,7.0
312683,home_run,2.0,98.5,30.0
312699,field_out,0.0,101.6,62.0
312703,single,0.9,70.0,17.0
312705,double,1.25,104.2,32.0
312708,double,1.25,102.2,-5.0
312709,field_out,0.0,90.0,81.0
312715,field_out,0.0,92.8,-35.0
312717,field_out,0.0,99.5,-25.0
312737,single,0.9,64.0,-57.0
312745,field_out,0.0,75.8,29.0
312751,single,0.9,71.1,38.0
312752,home_run,2.0,103.9,22.0
312756,home_run,2.0,102.6,29.0
312760,field_out,0.0,63.5,-35.0
312766,field_out,0.0,93.7,-4.0
312767,field_out,0.0,73.0,-17.0
312771,field_out,0.0,74.1,44.0
312786,field_out,0.0,94.8,24.0
312787,field_out,0.0,95.4,47.0
312790,single,0.9,38.1,-15.0
312798,field_out,0.0,87.3,52.0
312803,home_run,2.0,103.8,27.0
312810,triple,1.6,102.5,24.0
312812,field_out,0.0,93.1,-4.0
312816,double,1.25,97.3,3.0
312838,field_out,0.0,59.7,-58.0
312839,double,1.25,98.3,6.0
312849,field_out,0.0,91.2,43.0
312852,double,1.25,105.7,16.0
312855,field_out,0.0,104.9,10.0
312856,field_out,0.0,95.7,29.0
312862,home_run,2.0,101.4,25.0
312875,single,0.9,103.2,9.0
312885,home_run,2.0,108.6,30.0
312888,field_out,0.0,76.8,39.0
312892,field_out,0.0,98.2,-12.0
312903,field_out,0.0,92.1,43.0
312905,field_out,0.0,87.1,26.0
312920,single,0.9,86.1,17.0
312924,field_out,0.0,75.2,48.0
312929,field_out,0.0,101.3,41.0
312934,field_out,0.0,92.2,26.0
312935,field_out,0.0,89.5,41.0
312940,field_out,0.0,90.3,55.0
312961,field_out,0.0,92.3,68.0
312969,field_out,0.0,92.0,25.0
312973,field_out,0.0,62.4,58.0
312977,field_out,0.0,94.5,16.0
312988,double,1.25,96.3,21.0
312995,double,1.25,96.5,40.0
313006,single,0.9,91.7,12.0
313008,field_out,0.0,93.6,44.0
313009,field_out,0.0,64.3,49.0
313028,field_out,0.0,95.8,8.0
313033,field_out,0.0,77.3,48.0
313037,field_out,0.0,81.9,40.0
313043,double,1.25,103.8,12.0
313048,field_out,0.0,97.7,49.0
313049,single,0.9,96.3,16.0
313058,field_out,0.0,105.3,-4.0
313063,field_out,0.0,74.5,-1.0
313066,field_out,0.0,71.2,53.0
313077,home_run,2.0,107.0,25.0
313084,field_out,0.0,88.0,28.0
313085,field_out,0.0,95.6,4.0
313090,field_out,0.0,99.3,52.0
313091,field_out,0.0,89.5,45.0
313106,field_out,0.0,94.0,16.0
313129,single,0.9,76.2,-15.0
313132,single,0.9,97.0,5.0
313143,field_out,0.0,102.5,14.0
313146,single,0.9,101.0,-8.0
313151,field_out,0.0,99.6,5.0
313156,field_out,0.0,92.3,43.0
313175,double,1.25,79.2,-12.0
313190,single,0.9,92.6,10.0
313191,field_out,0.0,85.2,5.0
313201,home_run,2.0,103.5,27.0
313204,field_out,0.0,74.2,-35.0
313210,single,0.9,107.1,7.0
313212,field_out,0.0,92.2,30.0
313218,home_run,2.0,104.4,34.0
313242,single,0.9,100.5,10.0
313246,field_out,0.0,79.6,40.0
313249,field_out,0.0,85.2,65.0
313260,field_out,0.0,53.7,-61.0
313262,field_out,0.0,74.3,31.0
313277,double,1.25,86.8,63.0
313282,field_out,0.0,92.0,-11.0
313286,double,1.25,76.8,26.0
313288,single,0.9,111.1,9.0
313293,field_out,0.0,81.8,55.0
313314,field_out,0.0,85.6,-16.0
313316,field_out,0.0,95.7,58.0
313319,field_out,0.0,107.7,8.0
313331,field_out,0.0,83.3,8.0
313332,field_out,0.0,53.3,2.0
313338,field_out,0.0,63.6,55.0
313342,double,1.25,100.0,22.0
313345,single,0.9,102.7,-6.0
313346,field_out,0.0,76.5,72.0
313348,field_out,0.0,98.0,27.0
313350,single,0.9,98.7,14.0
313360,field_out,0.0,89.1,44.0
313368,field_out,0.0,84.8,52.0
313369,field_out,0.0,80.0,30.0
313372,field_out,0.0,80.3,76.0
313393,field_out,0.0,90.8,44.0
313404,field_out,0.0,103.9,-6.0
313418,field_out,0.0,84.3,3.0
313431,field_out,0.0,97.6,19.0
313439,single,0.9,59.3,-23.0
313445,field_out,0.0,91.2,25.0
313447,single,0.9,68.9,6.0
313451,field_out,0.0,78.2,-10.0
313458,field_out,0.0,95.7,21.0
313463,field_out,0.0,98.4,37.0
313479,single,0.9,83.6,9.0
313481,single,0.9,88.0,6.0
313482,field_out,0.0,62.3,-70.0
313492,single,0.9,90.6,8.0
313498,single,0.9,75.5,7.0
313506,field_out,0.0,84.3,7.0
313511,single,0.9,78.3,24.0
313516,home_run,2.0,107.8,30.0
313518,single,0.9,105.0,6.0
313519,single,0.9,99.6,0.0
313527,field_out,0.0,96.1,-11.0
313537,field_out,0.0,99.7,8.0
313542,field_out,0.0,89.1,55.0
313548,field_out,0.0,85.3,14.0
313557,field_out,0.0,85.3,-20.0
313559,field_out,0.0,82.4,2.0
313565,single,0.9,99.3,4.0
313570,field_out,0.0,62.3,-71.0
313582,field_out,0.0,83.7,35.0
313592,single,0.9,91.8,5.0
313600,field_out,0.0,91.0,19.0
313602,field_out,0.0,65.7,-58.0
313615,field_out,0.0,99.4,32.0
313620,single,0.9,67.0,32.0
313621,field_out,0.0,67.4,60.0
313644,field_out,0.0,101.6,29.0
313651,double,1.25,103.7,23.0
313668,field_out,0.0,84.0,57.0
313671,field_out,0.0,93.9,19.0
313677,field_out,0.0,64.5,-30.0
313694,field_out,0.0,89.8,-4.0
313696,field_out,0.0,88.2,2.0
313698,single,0.9,93.3,16.0
313705,single,0.9,106.5,8.0
313713,double,1.25,97.9,-5.0
313717,field_out,0.0,92.6,70.0
313728,single,0.9,81.0,17.0
313733,field_out,0.0,107.5,-7.0
313736,field_out,0.0,90.6,45.0
313739,field_out,0.0,92.6,-28.0
313744,field_out,0.0,101.5,3.0
313745,field_out,0.0,64.3,-67.0
313750,double,1.25,89.8,12.0
313757,single,0.9,109.0,10.0
313758,field_out,0.0,81.0,-14.0
313780,single,0.9,110.5,5.0
313792,field_out,0.0,97.2,2.0
313797,double,1.25,96.8,5.0
313802,field_out,0.0,96.4,50.0
313803,field_out,0.0,74.4,0.0
313810,field_out,0.0,82.9,-18.0
313813,field_out,0.0,85.9,10.0
313817,double,1.25,96.9,14.0
313827,single,0.9,104.0,3.0
313829,field_out,0.0,76.7,55.0
313848,field_out,0.0,90.0,57.0
313850,home_run,2.0,104.9,32.0
313861,field_out,0.0,90.3,40.0
313867,field_out,0.0,80.0,-9.0
313876,field_out,0.0,99.1,16.0
313881,field_out,0.0,74.4,-9.0
313892,single,0.9,107.5,-9.0
313895,field_out,0.0,104.1,-9.0
313898,field_out,0.0,87.2,62.0
313901,field_out,0.0,93.5,60.0
313909,single,0.9,89.2,-7.0
313917,single,0.9,71.5,-5.0
313918,single,0.9,93.3,16.0
313923,field_out,0.0,87.9,45.0
313927,single,0.9,82.1,-51.0
313931,field_out,0.0,85.9,-11.0
313939,single,0.9,72.0,36.0
313941,field_out,0.0,41.9,-12.0
313950,field_out,0.0,94.1,9.0
313953,field_out,0.0,89.8,9.0
313957,field_out,0.0,99.7,11.0
313969,field_out,0.0,84.7,38.0
313976,single,0.9,92.1,10.0
313981,field_out,0.0,93.6,29.0
314000,field_out,0.0,71.4,-50.0
314037,field_out,0.0,104.2,31.0
314042,field_out,0.0,80.5,-1.0
314043,single,0.9,100.6,4.0
314047,single,0.9,74.9,17.0
314050,field_out,0.0,56.8,-75.0
314054,field_out,0.0,38.5,-46.0
314058,field_out,0.0,80.8,26.0
314066,single,0.9,78.6,22.0
314070,field_out,0.0,89.8,45.0
314084,field_out,0.0,99.6,22.0
314087,field_out,0.0,94.2,-3.0
314092,field_out,0.0,88.3,-17.0
314094,field_out,0.0,58.7,-54.0
314098,single,0.9,91.1,0.0
314099,field_out,0.0,81.5,73.0
314103,field_out,0.0,100.4,7.0
314112,double,1.25,92.7,16.0
314115,single,0.9,69.3,-4.0
314118,single,0.9,101.0,13.0
314125,home_run,2.0,106.2,30.0
314130,field_out,0.0,86.4,21.0
314133,field_out,0.0,60.2,81.0
314137,field_out,0.0,73.2,-11.0
314143,home_run,2.0,100.2,36.0
314144,single,0.9,77.2,4.0
314147,field_out,0.0,97.9,46.0
314149,field_out,0.0,93.7,2.0
314165,field_out,0.0,90.4,51.0
314172,field_out,0.0,89.9,42.0
314178,double,1.25,106.4,8.0
314190,single,0.9,108.2,10.0
314192,field_out,0.0,94.1,40.0
314195,field_out,0.0,79.1,-50.0
314199,field_out,0.0,91.4,46.0
314203,single,0.9,85.2,53.0
314205,field_out,0.0,75.7,66.0
314209,field_out,0.0,68.3,-26.0
314212,field_out,0.0,91.1,22.0
314216,field_out,0.0,88.8,19.0
314218,field_out,0.0,89.2,33.0
314219,field_out,0.0,97.9,44.0
314237,single,0.9,101.8,-9.0
314249,field_out,0.0,78.2,29.0
314253,field_out,0.0,85.3,28.0
314255,field_out,0.0,94.3,42.0
314260,single,0.9,93.0,11.0
314269,home_run,2.0,106.9,27.0
314275,field_out,0.0,89.8,-18.0
314280,field_out,0.0,93.9,54.0
314282,field_out,0.0,85.5,-5.0
314291,field_out,0.0,88.2,47.0
314302,field_out,0.0,92.5,28.0
314305,field_out,0.0,83.0,68.0
314312,field_out,0.0,61.0,36.0
314315,field_out,0.0,97.7,11.0
314318,field_out,0.0,94.0,29.0
314320,home_run,2.0,99.8,31.0
314325,field_out,0.0,102.7,37.0
314326,field_out,0.0,86.2,81.0
314331,field_out,0.0,93.2,37.0
314337,field_out,0.0,92.8,-10.0
314340,field_out,0.0,71.2,-1.0
314341,field_out,0.0,93.4,61.0
314343,field_out,0.0,38.0,-57.0
314355,field_out,0.0,95.6,54.0
314358,single,0.9,106.0,-7.0
314365,field_out,0.0,90.2,-16.0
314367,field_out,0.0,85.8,72.0
314370,single,0.9,76.3,18.0
314377,field_out,0.0,100.9,-3.0
314379,single,0.9,108.0,-1.0
314393,field_out,0.0,94.9,46.0
314420,field_out,0.0,82.7,29.0
314425,field_out,0.0,59.7,39.0
314427,field_out,0.0,93.2,-4.0
314428,field_out,0.0,75.0,-50.0
314437,single,0.9,93.2,2.0
314440,field_out,0.0,75.5,-2.0
314443,field_out,0.0,60.6,-49.0
314446,double,1.25,93.3,28.0
314449,single,0.9,88.2,12.0
314452,double,1.25,106.0,4.0
314454,single,0.9,103.0,7.0
314461,field_out,0.0,95.2,-19.0
314467,field_out,0.0,96.7,-8.0
314474,field_out,0.0,96.6,-18.0
314480,field_out,0.0,99.9,30.0
314485,field_out,0.0,98.5,-13.0
314489,field_out,0.0,80.9,47.0
314494,home_run,2.0,99.3,34.0
314499,single,0.9,94.9,18.0
314505,single,0.9,58.4,-54.0
314527,field_out,0.0,99.6,38.0
314534,field_out,0.0,50.4,-19.0
314537,field_out,0.0,80.5,56.0
314547,field_out,0.0,61.5,12.0
314555,field_out,0.0,94.5,68.0
314557,single,0.9,71.5,19.0
314560,field_out,0.0,51.3,-61.0
314570,field_out,0.0,81.3,46.0
314573,field_out,0.0,91.0,-25.0
314578,field_out,0.0,66.3,-10.0
314580,single,0.9,98.4,3.0
314581,field_out,0.0,95.6,35.0
314589,field_out,0.0,82.7,0.0
314596,field_out,0.0,77.8,33.0
314597,field_out,0.0,83.2,71.0
314605,field_out,0.0,90.1,75.0
314606,field_out,0.0,85.6,32.0
314615,field_out,0.0,69.9,-9.0
314622,field_out,0.0,76.9,-54.0
314623,home_run,2.0,110.0,40.0
314636,field_out,0.0,76.7,31.0
314650,single,0.9,86.0,15.0
314663,field_out,0.0,99.2,1.0
314666,field_out,0.0,94.9,49.0
314674,field_out,0.0,87.5,64.0
314676,field_out,0.0,78.8,84.0
314678,home_run,2.0,102.3,32.0
314680,field_out,0.0,78.9,77.0
314688,field_out,0.0,100.8,18.0
314694,field_out,0.0,67.3,-43.0
314720,single,0.9,97.4,-1.0
314732,field_out,0.0,73.4,14.0
314738,field_out,0.0,101.1,-2.0
314746,field_out,0.0,95.4,29.0
314748,field_out,0.0,84.6,61.0
314750,single,0.9,91.2,13.0
314756,field_out,0.0,97.7,51.0
314764,field_out,0.0,75.9,58.0
314766,double,1.25,97.1,20.0
314771,field_out,0.0,93.0,48.0
314775,field_out,0.0,58.7,39.0
314784,single,0.9,90.4,6.0
314785,field_out,0.0,95.7,59.0
314788,single,0.9,88.5,4.0
314793,single,0.9,80.3,23.0
314803,field_out,0.0,90.2,21.0
314807,field_out,0.0,71.9,-36.0
314816,field_out,0.0,89.7,50.0
314826,single,0.9,104.9,4.0
